r,u,residual
3.830000000000000071e+00,3.966026828031556789e-02,-1.898481372109017684e-14
3.839999999999999858e+00,4.015493741353261259e-02,2.977826318861787058e-14
3.850000000000000089e+00,4.065605468855464089e-02,-5.353356646864426693e-15
3.859999999999999876e+00,4.116370611752903641e-02,-2.440755930699367582e-14
3.870000000000000107e+00,4.167797888335968148e-02,-1.633068680284566199e-14
3.879999999999999893e+00,4.219896135599319337e-02,6.713726796725438817e-14
3.890000000000000124e+00,4.272674310894031963e-02,-8.336387136154144173e-14
3.899999999999999911e+00,4.326141493603620491e-02,4.901287709024870765e-14
3.910000000000000142e+00,4.380306886844315128e-02,2.834538159746102792e-15
3.919999999999999929e+00,4.435179819189986189e-02,1.620925615952728549e-14
3.930000000000000160e+00,4.490769746422088038e-02,-3.890637811920782951e-14
3.939999999999999947e+00,4.547086253305028525e-02,-1.036670749243739920e-14
3.950000000000000178e+00,4.604139055387360124e-02,-2.213507155346405852e-15
3.959999999999999964e+00,4.661938000829208423e-02,7.542924618242352608e-14
3.970000000000000195e+00,4.720493072256351508e-02,-5.013003900877777141e-14
3.979999999999999982e+00,4.779814388641381862e-02,1.137284710850394731e-14
3.990000000000000213e+00,4.839912207212374723e-02,-1.581026976005261986e-14
4.000000000000000000e+00,4.900796925389518804e-02,-1.724315135120946252e-14
4.009999999999999787e+00,4.962479082750149983e-02,2.165628787409445977e-14
4.020000000000000462e+00,5.024969363022652874e-02,1.206673649889467015e-14
4.030000000000000249e+00,5.088278596109699348e-02,-8.736067425019200527e-15
4.040000000000000036e+00,5.152417760141300013e-02,-1.433575480547233383e-14
4.049999999999999822e+00,5.217397983558157842e-02,1.595945597898662527e-14
4.060000000000000497e+00,5.283230547225821472e-02,-5.939693181744587491e-15
4.070000000000000284e+00,5.349926886580146784e-02,2.354366701595722589e-14
4.080000000000000071e+00,5.417498593804581652e-02,-4.871103520542874321e-14
4.089999999999999858e+00,5.485957420039806742e-02,3.566591466608315386e-15
4.099999999999999645e+00,5.555315277626265286e-02,3.658878755530281524e-14
4.110000000000000320e+00,5.625584242380139710e-02,-6.175615574477433256e-16
4.120000000000000107e+00,5.696776555903332317e-02,-2.322447789637749338e-14
4.129999999999999893e+00,5.768904627928023165e-02,-1.831867990631508292e-14
4.139999999999999680e+00,5.841981038696392875e-02,8.596595657550665237e-14
4.150000000000000355e+00,5.916018541376107109e-02,-1.173297570211673246e-13
4.160000000000000142e+00,5.991030064512178899e-02,9.491712971154697698e-14
4.169999999999999929e+00,6.067028714515816656e-02,-2.087913175685685019e-14
4.179999999999999716e+00,6.144027778190921246e-02,-6.766809335090329114e-14
4.190000000000000391e+00,6.222040725298857294e-02,1.155117668183436308e-13
4.200000000000000178e+00,6.301081211162178064e-02,-1.529956716872504785e-13
4.209999999999999964e+00,6.381163079307990149e-02,1.063454879712821821e-13
4.219999999999999751e+00,6.462300364151628285e-02,-4.252848073704740273e-14
4.230000000000000426e+00,6.544507293721386898e-02,1.230821000675064170e-13
4.240000000000000213e+00,6.627798292424999516e-02,-1.183358966372338728e-13
4.250000000000000000e+00,6.712187983858640405e-02,3.209932319947483847e-14
4.259999999999999787e+00,6.797691193659179121e-02,4.295175326518574366e-14
4.270000000000000462e+00,6.884322952400494244e-02,-8.570227860715817769e-14
4.280000000000000249e+00,6.972098498534623490e-02,1.251082570874473276e-14
4.290000000000000036e+00,7.061033281378566173e-02,3.901740042167034517e-14
4.299999999999999822e+00,7.151142964147581826e-02,-3.151645611154663129e-14
4.310000000000000497e+00,7.242443427035828718e-02,-3.221034550193735413e-14
4.320000000000000284e+00,7.334950770345216586e-02,4.905797990062410463e-14
4.330000000000000071e+00,7.428681317663371475e-02,7.781969513231956626e-14
4.339999999999999858e+00,7.523651619091628606e-02,-2.116154473874587438e-13
4.350000000000000533e+00,7.619878454523991429e-02,1.298960938811433152e-13
4.360000000000000320e+00,7.717378836978004697e-02,3.954475635836729452e-14
4.370000000000000107e+00,7.816170015978558816e-02,-3.289729599842416974e-14
4.379999999999999893e+00,7.916269480995599683e-02,1.811051308919786607e-14
4.389999999999999680e+00,8.017694964936797342e-02,6.779299344117362125e-15
4.400000000000000355e+00,8.120464447696233712e-02,-1.702110674628443121e-14
4.410000000000000142e+00,8.224596159760191871e-02,-6.902811655606910790e-14
4.419999999999999929e+00,8.330108585871165428e-02,1.208685929121600111e-13
4.429999999999999716e+00,8.437020468751228741e-02,-1.557851070366211843e-13
4.440000000000000391e+00,8.545350812885954550e-02,5.153516502431898516e-14
4.450000000000000178e+00,8.655118888370057217e-02,1.349406697492838703e-13
4.459999999999999964e+00,8.766344234816030034e-02,-7.434330928646204484e-14
4.469999999999999751e+00,8.879046665327025578e-02,-5.413725023828419580e-14
4.480000000000000426e+00,8.993246270535279474e-02,2.271793864139226571e-14
4.490000000000000213e+00,9.108963422707429258e-02,-7.674416657721394586e-15
4.500000000000000000e+00,9.226218779918095303e-02,-1.454392162258955068e-14
4.509999999999999787e+00,9.345033290293132400e-02,4.093947403305264743e-15
4.520000000000000462e+00,9.465428196324006394e-02,3.260586245446006615e-14
4.530000000000000249e+00,9.587425039254784953e-02,-8.507083926190261991e-15
4.540000000000000036e+00,9.711045663543274586e-02,9.401507350403903729e-14
4.549999999999999822e+00,9.836312221397874866e-02,-1.876623856311709915e-13
4.560000000000000497e+00,9.963247177391779119e-02,1.924710391065787007e-13
4.570000000000000284e+00,1.009187331315616332e-01,-1.787389680707462958e-13
4.580000000000000071e+00,1.022221373215411594e-01,1.644101521591778692e-13
4.589999999999999858e+00,1.035429186453701716e-01,-9.178074966698090975e-14
4.600000000000000533e+00,1.048813147208523672e-01,-1.290634266126744478e-15
4.610000000000000320e+00,1.062375665323496560e-01,4.600486658290492414e-15
4.620000000000000107e+00,1.076119184819313845e-01,1.206673649889467015e-14
4.629999999999999893e+00,1.090046184414240477e-01,-6.235983951441426143e-14
4.639999999999999680e+00,1.104159178053819163e-01,7.838174553853605175e-14
4.650000000000000355e+00,1.118460715449994952e-01,-7.011058400507863553e-14
4.660000000000000142e+00,1.132953382629875300e-01,8.744394097703889202e-14
4.669999999999999929e+00,1.147639802494346273e-01,-2.442490654175344389e-14
4.679999999999999716e+00,1.162522635386776526e-01,-1.477984401532239644e-14
4.690000000000000391e+00,1.177604579672043295e-01,-4.478362125581725195e-14
4.700000000000000178e+00,1.192888372326125629e-01,9.860168237452171525e-14
4.709999999999999964e+00,1.208376789536515228e-01,-6.049327705426321700e-14
4.719999999999999751e+00,1.224072647313705076e-01,-6.245004513516505540e-16
4.730000000000000426e+00,1.239978802114021506e-01,1.573602359528081251e-13
4.740000000000000213e+00,1.256098151474077107e-01,1.373345881461318641e-13
4.750000000000000000e+00,1.272433634657128554e-01,-3.594347042223944300e-14
4.759999999999999787e+00,1.288988233311632592e-01,1.805361415918582679e-13
4.770000000000000462e+00,1.305764972142303137e-01,-1.725147802389415119e-13
4.780000000000000249e+00,1.322766919593984514e-01,-7.512046540369965442e-14
4.790000000000000036e+00,1.339997188548660567e-01,8.075484725367232386e-14
4.799999999999999822e+00,1.357458937035936897e-01,1.559863349598344939e-14
4.810000000000000497e+00,1.375155368957339530e-01,5.452582829690300059e-14
4.820000000000000284e+00,1.393089734824785875e-01,-7.882583474838611437e-14
4.830000000000000071e+00,1.411265332513597370e-01,-9.191258865115514709e-14
4.839999999999999858e+00,1.429685508030433261e-01,1.948857741851384162e-13
4.850000000000000533e+00,1.448353656296539616e-01,-7.359390874484006417e-14
4.860000000000000320e+00,1.467273221946721329e-01,-7.967237980466279623e-14
4.870000000000000107e+00,1.486447700144455097e-01,1.151578832292443622e-13
4.879999999999999893e+00,1.505880637413581080e-01,-1.750266598321559286e-13
4.889999999999999680e+00,1.525575632487023159e-01,3.038264084764819017e-13
4.900000000000000355e+00,1.545536337173001040e-01,-3.113759250439329662e-13
4.910000000000000142e+00,1.565766457239221310e-01,1.378619440828288134e-13
4.919999999999999929e+00,1.586269753315539266e-01,8.874845303097345095e-14
4.929999999999999716e+00,1.607050041815615837e-01,-1.769140389740186947e-13
4.940000000000000391e+00,1.628111195878098882e-01,2.834399381868024648e-13
4.950000000000000178e+00,1.649457146327883983e-01,-2.130101650621440967e-13
4.959999999999999964e+00,1.671091882658031769e-01,1.286470929784400141e-14
4.969999999999999751e+00,1.693019454032930193e-01,-9.924006061368118026e-14
4.980000000000000426e+00,1.715243970313323763e-01,2.751410210777294196e-13
4.990000000000000213e+00,1.737769603103843374e-01,-4.143907439413396787e-13
5.000000000000000000e+00,1.760600586823702629e-01,3.962385974887183693e-13
5.009999999999999787e+00,1.783301948197741071e-01,-2.394473508360306369e-13
5.020000000000000462e+00,1.805874032060852119e-01,2.305378110634137556e-13
5.030000000000000249e+00,1.828317186565701080e-01,-3.594347042223944300e-13
5.040000000000000036e+00,1.850631763163937127e-01,3.333999742949345091e-13
5.049999999999999822e+00,1.872818116585865666e-01,-4.862776847858185647e-14
5.060000000000000497e+00,1.894876604818639954e-01,-1.962180418146886041e-13
5.070000000000000284e+00,1.916807589083012464e-01,2.897959650027814860e-13
5.080000000000000071e+00,1.938611433808698770e-01,-2.630257123215073989e-13
5.089999999999999858e+00,1.960288506608402481e-01,7.244205235679146426e-15
5.100000000000000533e+00,1.981839178250542344e-01,2.673694599053533238e-13
5.110000000000000320e+00,2.003263822630733659e-01,-2.630534678971230278e-13
5.120000000000000107e+00,2.024562816742066507e-01,-3.691491556878645497e-15
5.129999999999999893e+00,2.045736540644222945e-01,1.809247196504770727e-13
5.139999999999999680e+00,2.066785377431481774e-01,5.460909502374988733e-14
5.150000000000000355e+00,2.087709713199650818e-01,-1.290217932492510045e-13
5.160000000000000142e+00,2.108509937011969204e-01,-2.051969705263445576e-13
5.169999999999999929e+00,2.129186440864021812e-01,2.751132655021137907e-13
5.179999999999999716e+00,2.149739619647706435e-01,-2.385314168407148827e-13
5.190000000000000391e+00,2.170169871114296101e-01,3.241573676149300809e-13
5.200000000000000178e+00,2.190477595836630431e-01,-2.006728117009970447e-13
5.209999999999999964e+00,2.210663197170482652e-01,1.661032422717312329e-13
5.219999999999999751e+00,2.230727081215131968e-01,-3.145539384519224768e-13
5.230000000000000426e+00,2.250669656773186533e-01,1.664363091791187799e-13
5.240000000000000213e+00,2.270491335309686443e-01,-5.598299601672351855e-14
5.250000000000000000e+00,2.290192530910529767e-01,3.271827253570336325e-13
5.259999999999999787e+00,2.309773660240250492e-01,-2.896155537612798980e-13
5.270000000000000462e+00,2.329235142499188893e-01,5.533073998975623908e-14
5.280000000000000249e+00,2.348577399380081809e-01,-6.697420396051256830e-14
5.290000000000000036e+00,2.367800855024113083e-01,-5.898059818321144121e-14
5.299999999999999822e+00,2.386905935976451343e-01,2.475381011279864651e-13
5.310000000000000497e+00,2.405893071141309569e-01,-3.076844334870543207e-13
5.320000000000000284e+00,2.424762691736558617e-01,3.478051180394459152e-13
5.330000000000000071e+00,2.443515231247920805e-01,-2.303018886706809099e-13
5.339999999999999858e+00,2.462151125382781303e-01,9.323097849289752048e-14
5.350000000000000533e+00,2.480670812023637595e-01,-1.592614928824787057e-13
5.360000000000000320e+00,2.499074731181223918e-01,8.144873664406304670e-14
5.370000000000000107e+00,2.517363324947332615e-01,2.539912724586201875e-13
5.379999999999999893e+00,2.535537037447364028e-01,-5.312833506465608480e-13
5.389999999999999680e+00,2.553596314792630495e-01,2.573080637446878427e-13
5.400000000000000355e+00,2.571541605032436895e-01,4.647671136837061567e-14
5.410000000000000142e+00,2.589373358105971912e-01,6.948608355372698497e-14
5.419999999999999929e+00,2.607092025794026102e-01,-1.914163272331848020e-13
5.429999999999999716e+00,2.624698061670566740e-01,2.777222896099829086e-13
5.440000000000000391e+00,2.642191921054189985e-01,5.719036355600337629e-14
5.450000000000000178e+00,2.659574060959477571e-01,-3.693156891415583232e-13
5.459999999999999964e+00,2.676844940048276333e-01,1.588729148238599009e-13
5.469999999999999751e+00,2.694005018580923894e-01,1.150468609267818465e-14
5.480000000000000426e+00,2.711054758367445472e-01,1.794883686123682764e-13
5.490000000000000213e+00,2.727994622718737383e-01,-3.032227247068419729e-13
5.500000000000000000e+00,2.744825076397762187e-01,-4.884981308350688778e-14
5.509999999999999787e+00,2.761546585570771040e-01,1.262254190059763914e-13
5.520000000000000462e+00,2.778159617758577116e-01,-1.231376112187376748e-13
5.530000000000000249e+00,2.794664641787896198e-01,3.730349362740525976e-13
5.540000000000000036e+00,2.811062127742771644e-01,-1.798908244587948957e-13
5.549999999999999822e+00,2.827352546916105935e-01,1.256009185546247409e-13
5.560000000000000497e+00,2.843536371761309356e-01,-2.653918751427397638e-13
5.570000000000000284e+00,2.859614075844089665e-01,-1.599900767423889647e-13
5.580000000000000071e+00,2.875586133794392762e-01,6.663142260165955122e-13
5.589999999999999858e+00,2.891453021258513778e-01,-5.237893452303410413e-13
5.600000000000000533e+00,2.907215214851395779e-01,3.230263279085932027e-13
5.610000000000000320e+00,2.922873192109121110e-01,-5.487554854965992490e-13
5.620000000000000107e+00,2.938427431441624216e-01,2.071537386072463960e-13
5.629999999999999893e+00,2.953878412085624849e-01,2.930850007132335122e-13
5.639999999999999680e+00,2.969226614057807745e-01,2.109215579970680210e-13
5.650000000000000355e+00,2.984472518108253203e-01,-3.888903088444806144e-13
5.660000000000000142e+00,2.999616605674134684e-01,-1.376052050083842460e-13
5.669999999999999929e+00,3.014659358833692848e-01,8.127526429646536599e-14
5.679999999999999716e+00,3.029601260260501583e-01,-4.878042414446781549e-14
5.690000000000000391e+00,3.044442793178034345e-01,4.652042639996523121e-13
5.700000000000000178e+00,3.059184441314540814e-01,-7.454523109906574518e-13
5.709999999999999964e+00,3.073826688858248835e-01,5.114728085509057109e-13
5.719999999999999751e+00,3.088370020412891659e-01,8.115730310009894310e-14
5.730000000000000426e+00,3.102814920953584910e-01,-4.164515954308001255e-13
5.740000000000000213e+00,3.117161875783048264e-01,1.821598427653725594e-13
5.750000000000000000e+00,3.131411370488186852e-01,4.030040190450279169e-13
5.759999999999999787e+00,3.145563890897042914e-01,-3.067199272344112160e-13
5.770000000000000462e+00,3.159619923036122158e-01,-3.876066134722577772e-14
5.780000000000000249e+00,3.173579953088100924e-01,9.248851684517944705e-14
5.790000000000000036e+00,3.187444467349926924e-01,-4.485786742058905929e-13
5.799999999999999822e+00,3.201213952191316880e-01,5.405259573265652762e-13
5.810000000000000497e+00,3.214888894013655518e-01,-1.777814007120070983e-13
5.820000000000000284e+00,3.228469779209310331e-01,-3.540917559163858641e-13
5.830000000000000071e+00,3.241957094121357130e-01,5.963146643139793923e-13
5.839999999999999858e+00,3.255351325003729146e-01,-3.380282165288406304e-13
5.850000000000000533e+00,3.268652957981796892e-01,2.217115380176437611e-13
5.860000000000000320e+00,3.281862479013373801e-01,7.604333829291931579e-14
5.870000000000000107e+00,3.294980373850164290e-01,-2.839811719113072286e-13
5.879999999999999893e+00,3.308007127999650354e-01,-2.346456362545268348e-13
5.889999999999999680e+00,3.320943226687423366e-01,3.548827898214312881e-13
5.900000000000000355e+00,3.333789154819965517e-01,2.178465741131674349e-13
5.910000000000000142e+00,3.346545396947885331e-01,-5.960648641334387321e-13
5.919999999999999929e+00,3.359212437229607828e-01,6.259229246019515358e-13
5.929999999999999716e+00,3.371790759395520976e-01,-2.126354647913331064e-13
5.940000000000000391e+00,3.384280846712590662e-01,-4.194769531729036771e-13
5.950000000000000178e+00,3.396683181949433084e-01,6.417713582784756454e-13
5.959999999999999964e+00,3.408998247341855636e-01,-3.342812138207307271e-13
